Año Cuenta Pública,Grupo Funcional,Sector,Ente Fiscalizado,Entidad Federativa,Tipo Auditoría,Número,Título,Universo (miles pesos),Muestra (miles pesos),Ente a quien se dirige la Acción,Tipo Acción,Clave Acción,Acción Superveniente,Texto Acción,Estado de Trámite,Auditorías,Acciones
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Oaxaca,Oaxaca,De Cumplimiento,1089,Expansión de la Educación Inicial,"8,114.70","8,114.70",-,-,-,-,-,-,1,0
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Oaxaca,Oaxaca,De Cumplimiento,1095,Recursos del Fondo de Aportaciones Múltiples,"1,231,331.00","1,153,740.30",Gobierno del Estado de Oaxaca,Pliego de Observaciones,2020-A-20000-19-1095-06-002,-,"Se presume un probable daño o perjuicio, o ambos, a la Hacienda Pública Federal por un monto de 18,812,041.46 pesos (dieciocho millones ochocientos doce mil cuarenta y un pesos 46/100 M.N.), más los intereses generados desde su disposición hasta su reintegro a la Tesorería de la Federación, por la devolución de equipo que no cumplió con las especificaciones descritas en los contratos y que a la fecha de la auditoría no fue entregado, en incumplimiento de los contratos números 039-FAM/AD/DA/IOCIFED/2020, 027-FAM/LPN/DA/IOCIFED/2020 y 040-FAM/AD/DA/IOCIFED/2020, cláusula primera.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Oaxaca,Oaxaca,De Cumplimiento,1095,Recursos del Fondo de Aportaciones Múltiples,"1,231,331.00","1,153,740.30",Gobierno del Estado de Oaxaca,Pliego de Observaciones,2020-A-20000-19-1095-06-003,-,"Se presume un probable daño o perjuicio, o ambos, a la Hacienda Pública Federal por un monto de 177,156.31 pesos (ciento setenta y siete mil ciento cincuenta y seis pesos 31/100 M.N.), más los intereses generados desde su disposición hasta su reintegro a la Tesorería de la Federación, por no aplicar las sanciones, en incumplimiento de la Ley de Obras Públicas y Servicios Relacionados del Estado de Oaxaca, artículos 53 y 55, fracción I.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Oaxaca,Oaxaca,De Cumplimiento,1095,Recursos del Fondo de Aportaciones Múltiples,"1,231,331.00","1,153,740.30",Gobierno del Estado de Oaxaca,Pliego de Observaciones,2020-A-20000-19-1095-06-001,-,"Se presume un probable daño o perjuicio, o ambos, a la Hacienda Pública Federal por un monto de 1,529,340.32 pesos (un millón quinientos veintinueve mil trescientos cuarenta pesos 32/100 M.N.), más los intereses generados desde su disposición hasta su reintegro a la Tesorería de la Federación, por no reintegrar los recursos del Fondo de Aportaciones Múltiples del ejercicio fiscal 2020 ni los rendimientos financieros no comprometidos al 31 de diciembre de 2020 ni pagados al 31 de marzo de 2021, en incumplimiento de la Ley de Disciplina Financiera de las Entidades Federativas y los Municipios, artículo 17, párrafos segundo y tercero.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Oaxaca,Oaxaca,De Cumplimiento,1095,Recursos del Fondo de Aportaciones Múltiples,"1,231,331.00","1,153,740.30",Gobierno del Estado de Oaxaca,Recomendación,2020-A-20000-19-1095-01-002,-,"Para que el Gobierno del Estado de Oaxaca lleve a cabo las acciones de coordinación necesarias con la dependencia federal coordinadora del fondo, así como con la Secretaría de Hacienda y Crédito Público o con el Consejo Nacional de Evaluación de la Política de Desarrollo Social (CONEVAL), según corresponda, a efecto de que en los ejercicios fiscales siguientes se realice la evaluación del fondo, de conformidad con la estrategia de evaluación de los Fondos de Aportaciones Federales y los acuerdos que se definan con esas instanciasLos términos de esta recomendación y los mecanismos para su atención, por parte de la entidad fiscalizada, quedan asentados en el Acta de la Reunión de Presentación de Resultados Finales y Observaciones Preliminares en los términos del artículo 42 de la Ley de Fiscalización y Rendición de Cuentas de la Federación.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Oaxaca,Oaxaca,De Cumplimiento,1095,Recursos del Fondo de Aportaciones Múltiples,"1,231,331.00","1,153,740.30",Gobierno del Estado de Oaxaca,Recomendación,2020-A-20000-19-1095-01-001,-,"Para que el Gobierno del Estado de Oaxaca elabore un programa de ejecución de obras y adquisiciones para la aplicación de los recursos disponibles, al 31 de diciembre de 2020, de los remanentes del Fondo de Aportaciones Múltiples, con objeto de garantizar el ejercicio de los recursos en los objetivos del fondoLos términos de esta recomendación y los mecanismos para su atención, por parte de la entidad fiscalizada, quedan asentados en el Acta de la Reunión de Presentación de Resultados Finales y Observaciones Preliminares en los términos del artículo 42 de la Ley de Fiscalización y Rendición de Cuentas de la Federación.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Oaxaca,Oaxaca,De Cumplimiento,1095,Recursos del Fondo de Aportaciones Múltiples,"1,231,331.00","1,153,740.30","Municipio de Santa María Zacatepec, Oaxaca",Promoción de Responsabilidad Administrativa Sancionatoria,2020-B-20447-19-1095-08-001,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que el Órgano Interno de Control del Municipio de Santa María Zacatepec, Oaxaca, o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, no acreditaron el ejercicio del recurso y presentaron documentos con inconsistencias obstaculizando la fiscalización del recurso, en incumplimiento de la Ley de Coordinación Fiscal, artículo 48, párrafo último. y Ley de Fiscalización y Rendición de Cuentas de la Federación, artículo 11..",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Oaxaca,Oaxaca,De Cumplimiento,1097,Recursos del Fondo de Aportaciones para la Educación Tecnológica y de Adultos,"160,294.90","143,240.30",Gobierno del Estado de Oaxaca,Recomendación,2020-A-20000-19-1097-01-002,-,"Para que el Gobierno del Estado de Oaxaca establezca la coordinación necesaria con la dependencia federal coordinadora del fondo, así como con la Secretaría de Hacienda y Crédito Público o el Consejo Nacional de Evaluación de la Política de Desarrollo Social, según corresponda, a efecto de que en los ejercicios posteriores se realice la evaluación del fondo, de conformidad con la estrategia de evaluación de los Fondos de Aportaciones Federales y los acuerdos que se definan con esas instancias.Los términos de esta recomendación y los mecanismos para su atención, por parte de la entidad fiscalizada, quedan asentados en el Acta de la Reunión de Presentación de Resultados Finales y Observaciones Preliminares en los términos del artículo 42 de la Ley de Fiscalización y Rendición de Cuentas de la Federación.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Oaxaca,Oaxaca,De Cumplimiento,1097,Recursos del Fondo de Aportaciones para la Educación Tecnológica y de Adultos,"160,294.90","143,240.30",Gobierno del Estado de Oaxaca,Recomendación,2020-A-20000-19-1097-01-001,-,"Para que el Gobierno del Estado de Oaxaca, y en específico el Instituto Estatal de Educación para Adultos (IEEA Oaxaca), elabore un programa de trabajo con responsables y fechas perentorias para atender las debilidades e insuficiencias determinadas en la evaluación de los componentes del control interno, con objeto de fortalecer los procesos de operación, manejo y aplicación de los recursos, a fin de garantizar el cumplimiento de los objetivos del Fondo de Aportaciones para la Educación Tecnológica y de Adultos; asimismo, para que informe de manera trimestral, a la Secretaría de la Contraloría y Transparencia Gubernamental del Estado de Oaxaca, los avances en la instrumentación de los mecanismos para fortalecer el control interno.Los términos de esta recomendación y los mecanismos para su atención, por parte de la entidad fiscalizada, quedan asentados en el Acta de la Reunión de Presentación de Resultados Finales y Observaciones Preliminares en los términos del artículo 42 de la Ley de Fiscalización y Rendición de Cuentas de la Federación.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Oaxaca,Oaxaca,De Cumplimiento,1103,Transferencia de Recursos de los Subsidios para Organismos Descentralizados Estatales de Educación Media Superior y Superior en su Vertiente Tecnológica y Politécnica,-,-,Gobierno del Estado de Oaxaca,Promoción de Responsabilidad Administrativa Sancionatoria,2020-B-20000-19-1103-08-003,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Secretaría de la Contraloría y Transparencia Gubernamental del Estado de Oaxaca o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, no remitieron, a la Secretaría de Educación Pública, los Comprobantes Fiscales Digitales por Internet de los recursos federales recibidos del programa, en incumplimiento del Convenio Específico para la Asignación de Recursos Financieros para la Operación de las Universidades Tecnológicas de Oaxaca, y del Convenio Específico para la Asignación de Recursos Financieros para la Operación de la Universidad Politécnica de Nochixtlán, cláusula segunda, párrafo segundo; del Convenio de Apoyo Financiero de los recursos del Telebachillerato Comunitario formalizado con la Secretaría de Educación de Oaxaca,  cláusula tercera, inciso h, y de los Anexos de Ejecución para el Colegio de Bachilleres, para el Colegio de Estudios Científicos y Tecnológicos, para el Colegio Superior para la Educación Integral Intercultural de Oaxaca, para el Instituto de Capacitación y Productividad para el Trabajo del Estado de Oaxaca y para el Centro de Capacitación Musical y Desarrollo de la Cultura Mixe, todos del estado de Oaxaca, cláusula cuarta, inciso b.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Oaxaca,Oaxaca,De Cumplimiento,1103,Transferencia de Recursos de los Subsidios para Organismos Descentralizados Estatales de Educación Media Superior y Superior en su Vertiente Tecnológica y Politécnica,-,-,Gobierno del Estado de Oaxaca,Promoción de Responsabilidad Administrativa Sancionatoria,2020-B-20000-19-1103-08-001,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Secretaría de la Contraloría y Transparencia Gubernamental del Estado de Oaxaca o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, transfirieron los recursos estatales con atrasos de hasta 55 días y en cuentas que no fueron específicas del programa Transferencia de los Recursos de Educación Media Superior y Superior en su vertiente Tecnológica y Politécnica, en incumplimiento del Convenio Específico para la Asignación de Recursos Financieros para la Operación de las Universidades Tecnológicas y del Convenio Específico para la Asignación de Recursos Financieros para la Operación de la Universidad Politécnica de Nochixtlán, cláusulas quinta, párrafo primero y sexta, inciso a; del Convenio de Apoyo Financiero de los recursos de Telebachillerato Comunitario formalizado con la Secretaría de Educación de Oaxaca, cláusulas tercera, párrafo primero; tercera, inciso b y cuarta, inciso a, y de los Anexos de Ejecución para el Colegio de Bachilleres, para el Colegio de Estudios Científicos y Tecnológicos, para el Colegio Superior para la Educación Integral Intercultural y para el Instituto de Capacitación y Productividad para el Trabajo, y para el Centro de Capacitación Musical y Desarrollo de la Cultura Mixe, todos del estado de Oaxaca, cláusulas cuarta, inciso c y quinta, inciso a.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Oaxaca,Oaxaca,De Cumplimiento,1103,Transferencia de Recursos de los Subsidios para Organismos Descentralizados Estatales de Educación Media Superior y Superior en su Vertiente Tecnológica y Politécnica,-,-,Gobierno del Estado de Oaxaca,Promoción de Responsabilidad Administrativa Sancionatoria,2020-B-20000-19-1103-08-004,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Secretaría de la Contraloría y Transparencia Gubernamental del Estado de Oaxaca o su equivalente realice las investigaciones pertinentes y, en su caso, inicie el procedimiento administrativo correspondiente por las irregularidades de los servidores públicos que, en su gestión, no remitieron, a la Secretaría de Educación Pública, los oficios, los recibos de la ministración, ni los estados de cuenta bancarios de las transferencias de los recursos estatales que la Secretaría de Finanzas del Gobierno del Estado de Oaxaca transfirió a los Organismos Descentralizados Estatales de Educación Media Superior, en incumplimiento de los Anexos de Ejecución para el Colegio de Bachilleres, para el Colegio de Estudios Científicos y Tecnológicos, para el Colegio Superior para la Educación Integral Intercultural de Oaxaca, para el Instituto de Capacitación y Productividad para el Trabajo del Estado de Oaxaca y para el Centro de Capacitación Musical y Desarrollo de la Cultura Mixe, todos del estado de Oaxaca, cláusula cuarta, inciso c.",No Notificado,1,1
